scene_id	sentence_id	start	end	utterance	speaker	utterance_ct	speaker_ct	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
27	176	477.62	478.66	See you later, pal.	Ross	Okay, I’ll see you later pal.	Ross	present	char_tracker_stage05	ross	present	1.0000		high	
27	177	479.06	479.86	Okay.	Ross	okay i'll	Ross	present	char_tracker_stage05	ross	present	1.0000		low	low_speaker_confidence
28	178	485.14	486.74	Wait a minute, Ben.	Rachel	Ohh, okay. (Ross has a sign on his back that reads ‘Poop.’) Wh—Ah-ha! (Ross stops and turns.) Wait a minute. Uh Ben, I can’t do it.	Rachel	present	char_tracker_stage05	rachel|ross	present	1.0000		medium	
28	179	486.74	487.54	I can't do it.	Rachel	Uh Ben, I can't do it	Rachel	present	char_tracker_stage05	rachel|ross	present	1.0000		medium	
28	180	487.86	488.26	What?	Ross	What?	Ross	present	char_tracker_stage05	rachel|ross	present	1.0000		high	
28	181	488.34	489.66	Can't let him go out that way.	Rachel	I can’t let him go out that way, he’s got a meeting. (To Ross) You’ve got something here on your back.	Rachel	present	char_tracker_stage05	rachel|ross	present	1.0000		medium	
28	182	489.66	490.42	He's got a meeting.	Rachel	i he's got a meeting you've got something here on your back	Rachel	present	char_tracker_stage05	rachel|ross	present	1.0000		low	low_speaker_confidence
28	183	490.82	492.3	You got something here on your back.	Rachel	i you've got something here on your back	Rachel	present	char_tracker_stage05	rachel|ross	present	1.0000		low	low_speaker_confidence
28	184	492.3	492.66	What?	Ross	What	Ross	present	char_tracker_stage05	rachel|ross	present	1.0000		medium	
28	185	495.39	495.79	That's great.	Ross	That's great	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
28	186	495.95	496.67	That is great.	Ross	That is great	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
28	187	497.15	499.91	What did we just finish talking about, Ben?	Ross	What? (She takes the sign off and hands it to him.) That’s great. That is great. (Crumples up the paper and throws it down in anger.) What did we just finish talking about Ben?!	Ross	present	char_tracker_stage05	ross	present	1.0000		high	
28	188	499.91	502.75	What did we just finish talking about, Ben?	Ben	What did we just finish talking about Ben?!	Ben	present	char_tracker_stage05	ross	unobserved			high	
28	189	503.71	504.55	All right, that's it.				present	char_tracker_stage05	rachel|ross	unknown			low	missing_speaker
28	190	504.55	504.99	Come back.	Ross	come	Ross	present	char_tracker_stage05	rachel|ross	present	1.0000		low	low_speaker_confidence
28	191	504.99	505.27	You.	Ross	come you	Ross	present	char_tracker_stage05	rachel|ross	present	0.5000		low	low_speaker_confidence
28	192	505.27	505.59	No.	Ross	Come—you—no	Ross	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
28	193	505.59	507.55	You are in big trouble, young man.	Ross	All right, that’s it! (He runs over to Ben, but he runs past him and out the door.) Come—you—no! You are in big trouble young man!	Ross	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
28	194	507.55	508.07	No, wait.	Rachel	No! Wait! Come on!	Rachel	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
28	195	508.07	508.51	I know.				absent	char_tracker_stage05		unknown			low	missing_speaker
29	196	508.51	509.39	Ben, come here.	Ross	Ben, come here	Ross	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
29	197	509.39	510.75	I am not kidding.	Ross	Wait! No! Ben, come here! I am not kidding!	Ross	present	char_tracker_stage05	rachel	absent	0.0000		low	speaker_offscreen
29	198	512.11	512.99	You gotta stop.				absent	char_tracker_stage05		unknown			low	missing_speaker
29	199	513.47	514.59	What am I doing?				absent	char_tracker_stage05		unknown			low	missing_speaker
29	200	514.83	515.55	Am I doing?	Ross	I-I-am—(Suddenly Ross starts screaming and comes falling down the stairs landing just in front of Rachel.)	Ross	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
29	201	516.11	517.07	What am I doing?				absent	char_tracker_stage05		unknown			low	missing_speaker
30	202	534.97	535.29	Hey.	Joey	Hey!	Joey	present	char_tracker_stage05	joey	present	1.0000		high	
30	203	535.37	536.25	Hey, James.	Monica	Hey-hey.	Monica	present	char_tracker_stage05	joey	absent	0.0000		low	speaker_offscreen
30	204	536.41	538.33	So you guys doing okay?	Joey	So are guys doing okay?	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
30	205	538.89	539.37	Yeah.				present	char_tracker_stage05	chandler|joey|monica	unknown			low	missing_speaker
30	206	539.37	543.21	We talked and Monica made me see that I overreacted a little bit.	Chandler	Yeah, we talked and Monica made me see that I over reacted a little bit and some things in life are more important.	Chandler	present	char_tracker_stage05	chandler|monica	present	1.0000		medium	
30	207	543.21	545.53	And some things in life are more important.	Chandler	yeah and some things in life are more important	Chandler	present	char_tracker_stage05	chandler|monica	present	1.0000		low	low_speaker_confidence
30	208	546.25	547.53	Yeah, baby.	Monica	Yeah baby! (Phoebe and Joey nod.)	Monica	present	char_tracker_stage05	chandler|monica	present	1.0000		high	
30	209	550.49	552.41	I'm really glad you guys are okay.	Phoebe	i'm really glad you guys are okay	Phoebe	partial	char_tracker_stage05		partial	0.3333		low	partial_visual_presence
30	210	552.88	557.12	But I just keep thinking what would happen if you two actually had hooked up.	Phoebe	I’m really glad you guys are okay but, I just keep thinking what would happen if-if you two (Points to Monica and Joey) actually had hooked up.	Phoebe	present	char_tracker_stage05	joey|phoebe	present	0.6667		high	
31	211	560.72	562.4	Honey, dinner's ready.	Monica	Honey! Dinner’s ready!	Monica	present	char_tracker_stage05	monica	present	1.0000		high	
32	212	568.399	570.64	What's my little chef got for me tonight?	Fat Joey	What’s my little chef got for me tonight?	Fat Joey	absent	char_tracker_stage05		unobserved			high	
32	213	571.2	572.08	Your favorite.	Monica	Your favorite!	Monica	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
32	214	573.6	574.96	Fried stuff with cheese.	Joey	Ho-ho-ho, (pausing for a rest next to the fridge) fried stuff with cheese!	Joey	present	char_tracker_stage05	joey	present	1.0000		high	
32	215	575.92	578.08	Yep, and lots of it.	Monica	Yep! And lot’s of it!	Monica	present	char_tracker_stage05	joey|monica	present	1.0000		high	
32	216	580.08	581.12	Thanks, sweetheart.	Fat Joey	Thanks sweetheart. Give me a little sugar here. (They kiss.) Okay.	Fat Joey	absent	char_tracker_stage05		unobserved			medium	
32	217	585.9	586.42	You wanna go?				present	char_tracker_stage05	joey|monica	unknown			low	missing_speaker
32	218	586.42	586.74	Yeah.				present	char_tracker_stage05	joey	unknown			low	missing_speaker
32	219	586.74	587.18	Here we go.				present	char_tracker_stage05	joey	unknown			low	missing_speaker
33	220	587.18	587.62	Here we go.	Monica	Okay, in we go.	Monica	present	char_tracker_stage05	joey	absent	0.0000		low	speaker_offscreen
34	221	587.62	588.22	Here we go.	Fat Joey	Here we go! Here we go! Here we go! (Groans and picks up a piece of food.) How you doin’?	Fat Joey	present	char_tracker_stage05	joey	unobserved			medium	
34	222	593.9	594.94	How you doing?				present	char_tracker_stage05	joey|monica	unknown			low	missing_speaker
36	223	601.02	601.66	There you go.	Joey	Here you go.	Joey	present	char_tracker_stage05	joey	present	1.0000		high	
36	224	603.42	604.54	Oh, my God.	Phoebe	Oh my God	Phoebe	present	char_tracker_stage05	joey|phoebe	present	1.0000		medium	
36	225	604.94	606.7	This is a six hour pill.	Phoebe	(still reading the label) Oh my God! This is a six-hour pill! (Checks her watch) That’s it! I’m out of the woods! Ohh! What a relief!	Phoebe	present	char_tracker_stage05	joey|phoebe	present	1.0000		medium	
36	226	607.19	607.67	That's it.	Phoebe	That's it	Phoebe	present	char_tracker_stage05	joey|phoebe	present	1.0000		medium	
36	227	607.67	608.79	I'm out of the woods.	Phoebe	I'm out of the woods	Phoebe	present	char_tracker_stage05	joey|phoebe	present	1.0000		medium	
36	228	610.47	611.59	What a relief.				present	char_tracker_stage05	joey|phoebe	unknown			low	missing_speaker
36	229	611.99	612.79	Good for you.	Joey	Good for you!	Joey	present	char_tracker_stage05	joey|phoebe	present	1.0000		high	
36	230	613.11	616.15	Oh, it's like a huge weight has been lifted.	Phoebe	Oh, it's like huge weight has been lifted	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
36	231	616.63	619.63	Cause look, no hair loss, no rash, no hives.	Phoebe	'Cause look, no hair loss, not a rash, no hives, I'm just so happy	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
36	232	619.63	625.99	I'm just so happy because no shortness of breath, no temporary euphoria.	Phoebe	Oh, it’s like huge weight has been lifted! ‘Cause look, (reads the side affects) no hair loss, not a rash, no hives, I’m just so happy! Because no shortness of breath, no temporary euphoria—Oh.	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
36	233	625.99	626.55	Oh,				present	char_tracker_stage05	phoebe	unknown			low	missing_speaker
