scene_id	sentence_id	start	end	utterance	speaker	utterance_ct	speaker_ct	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
49	189	460.79	461.55	Hi, Rachel.	Ross	Hey Rachel.	Ross	present	char_tracker_stage05	rachel	absent	0.0000		low	speaker_offscreen
49	190	461.55	462.87	Is Joey Tribbiani here?	Rachel	Is Joey Tribbiani here?	Rachel	present	char_tracker_stage05	rachel|ross	present	0.5000		high	
49	191	462.87	464.07	Um, no.	Ross	Umm, no.	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
49	192	464.15	466.89	Well, if you see him, will you please tell him that.	Rachel	Well, if you see him, will you please tell him that I’m looking for him and that this I am not gonna throw up!	Rachel	present	char_tracker_stage05	rachel	present	1.0000		medium	
49	193	467.04	468.12	That I'm looking for him?	Rachel	i'm looking for him and that this i am not gonna throw up	Rachel	present	char_tracker_stage05	rachel	present	1.0000		low	low_speaker_confidence
49	194	468.12	471.36	And that this time I am not gonna throw up?	Rachel	and that this i am not gonna throw up	Rachel	present	char_tracker_stage05	rachel	present	1.0000		low	low_speaker_confidence
49	195	473.92	475.36	That's always good news.	Ross	That-that’s always good news. (Rachel agrees with him) Are you okay?	Ross	present	char_tracker_stage05	ross	present	1.0000		high	
49	196	477.2	478.08	Are you okay?	Ross	Are you okay	Ross	present	char_tracker_stage05	rachel|ross	present	1.0000		medium	
49	197	478.16	478.56	Me?	Rachel	Me	Rachel	present	char_tracker_stage05	rachel|ross	present	1.0000		medium	
49	198	478.88	479.52	I'm great.	Rachel	I'm great	Rachel	present	char_tracker_stage05	rachel|ross	present	1.0000		medium	
49	199	479.76	480.68	I'm Fine.	Rachel	I'm fine	Rachel	present	char_tracker_stage05	rachel	present	0.5000		medium	
49	200	480.68	481.68	I'm so good.	Rachel	I'm sooo good	Rachel	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
49	201	483.36	485.28	But you know who's not great?	Rachel	Me? I’m great! I’m fine! I’m sooo good!! But, you know who’s not great?! Men! You’re a man right Ross?!	Rachel	partial	char_tracker_stage05		partial	0.3333		medium	partial_visual_presence
49	202	485.6	486.0	Men.	Rachel	Men	Rachel	present	char_tracker_stage05	rachel	present	1.0000		medium	
49	203	486.88	487.52	You're a man.	Rachel	You're a man right Ross	Rachel	present	char_tracker_stage05	rachel	present	1.0000		medium	
49	204	487.52	488.08	Right, Ross?	Rachel	right ross	Rachel	present	char_tracker_stage05	rachel|ross	present	1.0000		low	low_speaker_confidence
49	205	488.08	488.6	Yeah.	Ross	Yeah.	Ross	present	char_tracker_stage05	rachel|ross	present	1.0000		high	
49	206	488.6	489.12	Sit down.	Rachel	Sit down!	Rachel	present	char_tracker_stage05	rachel|ross	present	1.0000		high	
49	207	489.12	489.76	Okay.	Ross	Okay. (He does so.)	Ross	present	char_tracker_stage05	rachel|ross	present	1.0000		high	
49	208	491.2	491.76	Let me.	Rachel	let me uh	Rachel	absent	char_tracker_stage05		absent	0.0000		low	speaker_no_face
49	209	491.76	492.72	Let me ask you something.	Rachel	let me uh let me ask you something	Rachel	absent	char_tracker_stage05		absent	0.0000		low	speaker_no_face
49	210	494.27	497.71	Do wedding vows mean squat to you people?	Rachel	Let me uh, let me ask you something, do wedding vows mean squat to you people	Rachel	present	char_tracker_stage05	rachel	present	1.0000		medium	
49	211	499.55	505.63	And why is it that the second we tell you we are going out of town, bam, there you are in bed with the neighbor's dog walker?	Rachel	Let me uh, let me ask you something, do wedding vows mean squat to you people?! And why is it that the second we tell you we’re going out of town, bamn there you are in bed with the neighbor’s dog walker?!	Rachel	present	char_tracker_stage05	rachel	present	1.0000		high	
49	212	509.87	510.75	We're sorry.	Ross	We’re sorry.	Ross	present	char_tracker_stage05	ross	present	1.0000		high	
49	213	512.51	513.55	No, seriously.	Rachel	No seriously	Rachel	present	char_tracker_stage05	rachel|ross	present	1.0000		medium	
49	214	513.63	514.35	Seriously.	Rachel	Seriously	Rachel	present	char_tracker_stage05	rachel	present	1.0000		medium	
49	215	514.35	517.55	What has happened to the sanctity of marriage?	Rachel	No seriously! Seriously! What has happened to the sanctity of marriage?	Rachel	present	char_tracker_stage05	rachel	present	1.0000		high	
49	216	518.85	520.77	Didn't you spend last night at Joey's?	Ross	Didn’t you spend last night at Joey’s?	Ross	present	char_tracker_stage05	ross	present	1.0000		high	
49	217	520.77	522.29	Aw, what are you, a detective?	Rachel	Aw what are you?! A detective?	Rachel	present	char_tracker_stage05	rachel|ross	present	1.0000		high	
49	218	525.09	530.77	Look, I don't know what's going on with you and your husband and what is hopefully an adult dog walker.	Ross	Look I-I don’t know what’s going on with you and your husband and what is hopefully an adult dog walker, look can I just say not all men are like that.	Ross	present	char_tracker_stage05	ross	present	1.0000		high	
49	219	532.93	535.73	Look, can I just say, not all men are like that.	Ross	look can i just say not all men are like that	Ross	present	char_tracker_stage05	ross	present	1.0000		low	low_speaker_confidence
49	220	536.21	540.37	Hey, there are some men who will do whatever it takes to make their marriage work, okay?	Ross	hey there are some men who will do whatever it takes to make their marriage work okay	Ross	present	char_tracker_stage05	ross	present	1.0000		low	low_speaker_confidence
49	221	540.37	551.01	There are some men who will stand by and watch as their wives engage in what can only be described as a twosome with some woman she barely knows from the gym.	Ross	Hey! There are some men who will do whatever it takes to make their marriage work! Okay? There are some men who will stand by and-and watch as their wives engage in-in what only can be described as a twosome with some-some woman she barely knows from the gym!	Ross	present	char_tracker_stage05	ross	present	1.0000		high	
49	222	552.37	553.57	Who are these men?	Rachel	Who are these men?	Rachel	present	char_tracker_stage05	rachel	present	1.0000		high	
49	223	555.01	555.73	Just men.	Ross	Men	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
49	224	555.81	556.85	A guy I know.	Ross	Men. I guy I know.	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
49	225	557.33	561.97	Well, you might want to tell him it sounds like his wife is gay.	Rachel	Well, you might want to tell him it sounds like his wife is (whispers) gay.	Rachel	present	char_tracker_stage05	rachel	present	1.0000		high	
49	226	563.09	563.97	She is not.	Ross	she is not i can't believe this	Ross	present	char_tracker_stage05	rachel|ross	present	1.0000		low	low_speaker_confidence
49	227	569.97	570.85	She's gay.	Ross	she is not she's gay i can't believe this	Ross	present	char_tracker_stage05	ross	present	1.0000		low	low_speaker_confidence
49	228	574.82	579.46	Oh, my God, she is so gay.	Ross	She is not… (Realizes) She’s gay. Oh my God. She is so gay! I can’t believe this.	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
49	229	583.86	585.06	I can't believe this.	Ross	I can't believe this	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
49	230	586.74	588.5	Good day for married people, huh?	Rachel	Good day for married people huh?	Rachel	present	char_tracker_stage05	rachel	present	1.0000		high	
49	231	592.02	593.86	Sorry your husband cheated on you.	Ross	I’m sorry your husband cheated on you.	Ross	present	char_tracker_stage05	ross	present	1.0000		high	
49	232	594.5	596.26	I'm sorry your wife is gay.	Rachel	I'm sorry your wife is gay	Rachel	present	char_tracker_stage05	rachel|ross	present	1.0000		medium	
49	233	598.98	601.02	I guess women aren't that great either, huh?	Rachel	I’m sorry your wife is gay. I guess women aren’t that great either.	Rachel	present	char_tracker_stage05	rachel|ross	present	1.0000		medium	
49	234	601.17	602.45	Try telling my wife that.	Ross	Try telling my wife that.	Ross	present	char_tracker_stage05	rachel|ross	present	1.0000		high	
50	235	608.93	609.89	Okay to come in?	Chandler	(sticking his head in the door) Okay to come in?	Chandler	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
50	236	610.21	612.29	Yeah, come in, eat whatever you want.	Monica	yeah come on eat whatever you want	Monica	absent	char_tracker_stage05		absent	0.0000		low	speaker_no_face
50	237	612.45	614.13	Dr. Roger got beeped again.	Monica	Yeah, come on, eat, whatever you want. Dr. Roger got beeped again.	Monica	partial	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
50	238	614.37	615.01	Yeah, I know.	Chandler	yeah i know	Chandler	present	char_tracker_stage05	chandler	present	1.0000		low	low_speaker_confidence
50	239	615.01	616.05	Guess who beeped him.	Chandler	Yeah I know, guess who beeped him?	Chandler	present	char_tracker_stage05	chandler	present	1.0000		high	
50	240	619.33	619.73	What?	Monica	What?!	Monica	present	char_tracker_stage05	monica	present	1.0000		high	
50	241	619.97	621.33	On the ruptured spleen.	Chandler	I’m the ruptured spleen. (Laughs.)	Chandler	present	char_tracker_stage05	chandler	present	0.6667		medium	
50	242	624.21	625.33	Why would you do that?	Monica	Why would you do that?	Monica	present	char_tracker_stage05	chandler|monica	present	1.0000		high	
50	243	625.33	626.61	Because you shouldn't be with him.	Chandler	Because you shouldn’t be with him. (Pause.) You should be with me.	Chandler	present	char_tracker_stage05	chandler|monica	present	1.0000		high	
50	244	631.55	632.51	You should be with me.	Chandler	You should be with me	Chandler	present	char_tracker_stage05	chandler	present	1.0000		medium	
50	245	635.47	635.87	Really?	Monica	Really?	Monica	present	char_tracker_stage05	monica	present	1.0000		high	
50	246	636.11	636.47	Yeah.				present	char_tracker_stage05	monica	unknown			low	missing_speaker
50	247	636.47	638.75	When you were talking about Roger, that was killing me.				partial	char_tracker_stage05		unknown			low	missing_speaker
50	248	639.31	642.79	Look, things like last night, they don't just happen, you know?				present	char_tracker_stage05	chandler	unknown			low	missing_speaker
50	249	642.79	644.11	Or at least not to me.	Chandler	Or at least not to me	Chandler	present	char_tracker_stage05	chandler	present	1.0000		medium	
50	250	644.99	653.15	With the other two women in the morning, you know, I would just lie there and I couldn't wait to just go hang out with my friends.	Chandler	Yeah! When you were talking about Roger, that was killing me! Look, things like last night they don’t just happen. Y’know? Or at least not to me. And with the other two women, in the morning y’know I was just lying there and I couldn’t wait to just go hang out with my friends, but with you I always y’know with a friend.	Chandler	present	char_tracker_stage05	chandler	present	1.0000		medium	
50	251	653.23	660.17	But with you, I was, you know, already with a friend.				present	char_tracker_stage05	chandler	unknown			low	missing_speaker
50	252	661.37	662.09	Chandler.	Monica	Chandler!	Monica	present	char_tracker_stage05	chandler|monica	present	1.0000		high	
50	253	662.41	665.21	And I know you probably don't want to go out with me, you know.	Chandler	i know you probably don't want to go out with me y'know because and i guess i'm not technically a doctor	Chandler	present	char_tracker_stage05	chandler	present	1.0000		low	low_speaker_confidence
50	254	665.21	668.77	Cause I make too many jokes and I've never been in a serious relationship.	Chandler	"I know you probably don’t want to go out with me, y’know because I make too many jokes and I’ve never been in a serious relationship and I guess I’m not technically a ""doctor…"""	Chandler	present	char_tracker_stage05	chandler	present	1.0000		medium	
50	255	668.77	671.37	And I guess I'm not technically a doctor.	Chandler	i know you probably don't want to go out with me y'know because and i guess i'm not technically a doctor	Chandler	present	char_tracker_stage05	chandler	present	1.0000		low	low_speaker_confidence
51	256	680.02	681.86	There was just one woman, wasn't there?	Monica	There was just one woman, wasn’t there?	Monica	present	char_tracker_stage05	monica	present	1.0000		high	
51	257	682.9	683.78	No, there were two.	Chandler	No, there were two.	Chandler	present	char_tracker_stage05	chandler|monica	present	1.0000		high	
51	258	684.74	685.46	Including me.	Monica	Including me?	Monica	present	char_tracker_stage05	monica	present	1.0000		high	
51	259	685.46	686.02	Oh, yeah.	Chandler	Oh yeah.	Chandler	present	char_tracker_stage05	monica	absent	0.0000		low	speaker_offscreen
53	260	691.94	718.24	It only takes two heart attacks to finally make you see One of them won't do it but the second will set you free Till all your hate and anger it's time to say goodbye and that is just what I will do soon as those bastards I worked for die La.	Phoebe	(singing) It only takes two heart attacks to finally make you see… One of them won’t do it, but the second one will set you free… Tell all your hate and anger, it’s time to say good-bye… And that is just what I will do, soon as those bastards I work for die! La, la-la-la, la-la-la-la, la-la-la, la-la-la……	Phoebe	present	char_tracker_stage05	phoebe	present	0.9286		high	
